"ASV","DPCoA1","DPCoA2","kingdom","phylum","class","order","family","genus","species"
"ASV_415",-2.71128148150229,-3.39101392795153,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__Pseudeurotium",NA
"ASV_114",-2.42012637442467,-3.69411359324015,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Dermateaceae","g__Pezicula",NA
"ASV_113",-2.51482932648337,-4.03579111411464,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Hyaloscyphaceae","g__Cistella",NA
"ASV_776",-2.52377557344344,-4.01097531258568,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Hyaloscyphaceae","g__Cistella",NA
"ASV_50",-2.47984900352312,-4.21080875879487,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Hyaloscyphaceae","g__Lachnum",NA
"ASV_437",-2.39321282433408,-5.14770061094809,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA
"ASV_244",-2.39042855934361,-5.15381605274095,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA
"ASV_375",-2.40221958175243,-5.16269967582762,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA
"ASV_189",-2.39045460440493,-5.15801162410475,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA
"ASV_12",-2.39425932374525,-5.48587803055247,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA
"ASV_488",-2.56063025224091,-3.86884287477602,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Leohumicola",NA
"ASV_2377",-2.52867079813144,-3.94934167210891,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Acidomelania","s__panicicola"
"ASV_82",-2.51571493595731,-3.98223975414954,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Acidomelania","s__panicicola"
"ASV_279",-2.55881307111554,-3.82316683557093,"k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiaceae","g__Tetracladium","s__apiense"
"ASV_41",-3.26784196323665,-2.67583806368117,"k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Gomphillaceae","g__Corticifraga","s__peltigerae"
"ASV_2638",-3.21081708003813,-2.70157123235803,"k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Gomphillaceae","g__Corticifraga","s__peltigerae"
"ASV_1112",-3.21255526251937,-2.69947234566097,"k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Gomphillaceae","g__Corticifraga","s__peltigerae"
"ASV_271",-2.92807519429819,-3.30506118862372,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Talaromyces",NA
"ASV_1864",-2.93167541476936,-3.29073205577651,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Talaromyces",NA
"ASV_127",-2.83974341167702,-4.53748338763506,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_914",-2.85302429215291,-4.50776137911319,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_505",-2.85346965815164,-4.51322902748792,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_291",-2.8558216731618,-4.52490073217569,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_162",-2.85517223511493,-4.53889789883104,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_110",-2.83357913266723,-4.51565974944548,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_169",-2.85468447411925,-4.53257743842803,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_224",-2.85700990175588,-4.53682714456918,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_38",-2.8347621126084,-4.59943967920032,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_175",-2.85241137051603,-4.52218527617398,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae",NA,NA
"ASV_122",-3.1049508372054,-3.78261992403257,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae","g__Ceramothyrium","s__carniolicum"
"ASV_810",-3.02120560197557,-3.53135892742567,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala",NA
"ASV_2541",-3.02101174910131,-3.52723270728535,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala",NA
"ASV_786",-2.96265565268921,-3.59715422927258,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Cladophialophora",NA
"ASV_87",-2.94488430960763,-3.61924101807593,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Cladophialophora",NA
"ASV_1369",-3.02900561035953,-3.50930467837269,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Phialophora","s__livistonae"
"ASV_531",-3.03363242686752,-3.50836741977369,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Phialophora","s__livistonae"
"ASV_259",-2.93178002366851,-3.50113954267091,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_1248",-2.91956697363156,-3.51024980326222,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_231",-2.91520919033073,-3.52069596070704,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_747",-2.92049053182104,-3.51222044839106,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_1170",-2.92342908775383,-3.50896762549731,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_4709",-2.9215932765826,-3.51067532752967,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_1237",-2.92347953528631,-3.51030688302367,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_288",-2.91406408722672,-3.512711126425,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_748",-2.91793635572614,-3.51009819145984,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_123",-2.89600992129172,-3.50846283939695,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA
"ASV_780",-3.1169664979169,-3.44966009665076,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriales_fam_Incertae_sedis","g__Strelitziana","s__albiziae"
"ASV_208",-3.1547354210737,-3.42744759148462,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriales_fam_Incertae_sedis","g__Strelitziana",NA
"ASV_248",-3.05895427050132,-3.51046534214123,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Knufia",NA
"ASV_439",-3.10594463689177,-3.46124044634052,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae",NA,NA
"ASV_630",-3.10717673141611,-3.46837130754515,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae",NA,NA
"ASV_763",-3.09291487463065,-3.48731143021336,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Trichomerium","s__eucalypti"
"ASV_347",-3.79791957938831,-3.37409993466324,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_460",-3.79906345889007,-3.38066690278862,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_4268",-3.79217315630566,-3.37832664178341,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_292",-3.78121854466279,-3.37336108937053,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_1055",-3.79490601026272,-3.37899256810264,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_434",-3.79863586550752,-3.37568270712532,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_15",-3.93717904700008,-3.35338164671166,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_1031",-3.79084370968921,-3.37993114425375,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_627",-3.79570032420136,-3.3801259492664,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_2244",-3.79321346273031,-3.37849741352698,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_268",-3.800615116021,-3.37703743827236,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_542",-3.78857352367115,-3.37913498531625,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_135",-3.81108752705362,-3.38325019964486,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA
"ASV_120",-2.93258099613058,-3.41088475021807,"k__Fungi","p__Ascomycota","c__Eurotiomycetes",NA,NA,NA,NA
"ASV_210",-2.93240794724473,-3.39289925959156,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae",NA,NA
"ASV_367",-2.94038080627131,-3.38712891154997,"k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae",NA,NA
"ASV_1252",-2.77234564690232,-3.14219414213585,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Ascobolaceae","g__Ascobolus",NA
"ASV_1051",-2.77259040790544,-3.14259478172233,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Ascobolaceae","g__Ascobolus",NA
"ASV_330",-2.77218813195817,-3.14961159458399,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Ascobolaceae","g__Ascobolus",NA
"ASV_829",-2.7630228051216,-3.09175525699051,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pezizaceae","g__Pachyphlodes","s__virescens"
"ASV_159",-2.74649318673456,-3.26279645393622,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae",NA,NA
"ASV_3197",-2.7509624764431,-3.19725914762142,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Scutellinia",NA
"ASV_29",-2.6600575131549,-3.4461020816964,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Wilcoxina","s__mikolae"
"ASV_1710",-2.74958283276506,-3.26594051705177,"k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Pseudaleuria",NA
